machineID,corrmat
1,0.725053313073
2,0.861256960273
3,0.807031296754
4,0.78574015804
5,0.768280207675
6,0.82062899633
7,0.818208649475
8,0.812843249101
9,0.784488833607
10,0.788133267663
11,0.840616713999
12,0.749466774032
13,0.781425404103
14,0.786545931834
15,0.76008659876
16,0.685453286346
17,0.777382452917
18,0.798055098846
19,0.727470107241
20,0.785199921416
21,0.711878219613
22,0.724979182192
23,0.74597736995
24,0.735646222553
25,0.702023600453
26,0.80527232712
27,0.744290416504
28,0.702624513299
29,0.672474680145
30,0.78771229419
31,0.714454625965
32,0.749691760498
33,0.776893503309
34,0.794492420768
35,0.769589335903
36,0.740187103002
37,0.677810165337
38,0.753902222904
39,0.745321079316
40,0.780147863155
41,0.790306695279
42,0.806954127197
43,0.768931104182
44,0.770066988239
45,0.783179052557
46,0.751259689428
47,0.741492788849
48,0.823166946308
49,0.769899046873
50,0.797155389834
51,0.787992280734
52,0.731267894828
53,0.744434396154
54,0.792586490136
55,0.765113726987
56,0.737437008832
57,0.709347952513
58,0.702252855983
59,0.691477348196
60,0.704322041347
61,0.640109659296
62,0.698801386495
63,0.704228004354
64,0.721182475257
65,0.661201370297
66,0.737215872531
67,0.751374444446
68,0.73087004228
69,0.759571229986
70,0.731491579997
71,0.763096971108
72,0.701717986719
73,0.716505498117
74,0.723362266954
75,0.792743913022
76,0.77196791829
77,0.745371430857
78,0.743262303287
79,0.754284469348
80,0.779374495951
81,0.681355535573
82,0.731766455866
83,0.728188347948
84,0.746730954754
85,0.681527854622
86,0.65654345115
87,0.57282114736
88,0.92033312156
89,0.933907808883
90,0.924611715989
91,0.932018117789
92,0.924281240844
93,0.917722956913
94,0.921977036499
95,0.945131272151
96,0.932447367774
97,0.941827378055
98,0.950778033097
99,0.935092331005
100,0.94226628962
101,0.884830656204
102,0.944991422865
103,0.909806899496
104,0.962908983035
105,0.955944656771
106,0.960873652056
107,0.957699590442
108,0.958031405582
109,0.959601357462
110,0.953932817174
111,0.962164776089
112,0.951496881789
113,0.943894692938
114,0.969619308242
115,0.956966128202
116,0.943191593097
117,0.942518026589
118,0.948790786819
119,0.941590693133
120,0.962366817788
121,0.955510041569
122,0.959035205582
123,0.960990647389
124,0.916976684974
125,0.928218982388
126,0.937670226144
127,0.938030492057
128,0.665808509576
129,0.746344783133
130,0.692968133
131,0.730494337768
132,0.639260024806
133,0.61089902947
134,0.751931881757
135,0.681683067621
136,0.750693451842
137,0.707519576958
138,0.719665870976
139,0.63785259057
140,0.694753893873
141,0.714366176297
142,0.723434993906
143,0.697055499095
144,0.707357442254
145,0.631331256536
146,0.664642864111
147,0.704470415339
148,0.720529868297
149,
150,0.701860445105
151,0.714894461002
152,0.770712662243
153,0.777759159367
154,0.797536381737
155,0.819202290057
156,0.757577316118
157,0.786312652786
158,0.880099337844
159,0.844222375596
160,0.784490016706
161,0.786742866932
162,0.799045340436
163,0.818757562024
164,0.806441886093
165,0.799975833208
166,0.776186329587
167,0.566869991346
168,0.787864785351
169,0.813242059769
170,0.743635667594
171,0.173299968853
172,0.848143846913
173,0.763358705657
174,0.791227565143
175,0.817103520269
176,0.770863257567
177,0.813326018716
178,0.964873139124
179,0.841093029808
180,0.847672279912
181,0.774547901265
182,0.775391010094
183,0.694314791812
184,0.861926527954
185,0.805735175783
186,0.72029278651
187,0.798652831149
188,0.758180280915
189,0.767204251718
190,0.717496685532
191,0.865650066775
192,0.823047235147
193,0.825141389281
194,0.841674441669
195,0.73484265857
196,0.805544044079
197,0.80222298849
198,0.746796503619
199,0.831987844939
200,0.652804302709
201,0.738433491721
202,0.670331123415
203,0.754257681917
204,0.687921034716
205,0.703242140444
206,0.618902840502
207,0.704560516243
208,0.72706106345
209,0.668939617406
210,0.795112963513
211,0.696382698116
212,0.716305660231
213,0.78888855464
214,0.791616647288
215,0.768137410296
216,0.685446469452
217,0.722799474973
218,0.709440386308
219,0.616103893015
220,0.786772418092
221,0.72191641359
222,0.681707112363
223,0.833673472967
224,0.700800709037
225,0.740285861762
226,0.748776154488
227,0.752291927166
228,0.777945140021
229,0.718896876619
230,0.721320157517
231,0.71598990756
232,0.464962951427
233,0.795634400823
234,0.727477509182
235,0.758086007699
236,0.686050946754
237,0.667555032998
238,0.7637371808
239,0.748582814543
240,0.803966731402
241,0.711249652201
242,0.732845528871
243,0.699525533196
244,0.702896564017
245,0.720067611512
246,0.719652558783
247,0.711092133666
248,0.722917722568
249,0.756550340234
250,0.676240325091
251,0.692875270415
252,0.720233440715
253,0.743665221836
254,0.779934587886
255,0.710889007584
256,0.783242324318
257,0.690380518568
258,0.648786439098
259,0.670305624917
260,0.749539302418
261,0.95768243667
262,0.858228188984
263,0.68633296769
264,0.764937417379
265,0.763841133678
266,0.74222155076
267,0.845047246676
268,0.692152951201
269,0.691835277909
270,0.712002756918
271,0.766311051496
272,0.838313196394
273,0.707565926024
274,0.838188974488
275,0.961425405238
276,0.944343686402
277,0.948548901223
278,0.94260324704
279,0.954749008241
280,0.948565927382
281,0.964893619745
282,0.961004871185
283,0.954275143988
284,0.968307170734
285,0.940578909814
286,0.934599001542
287,0.899273054156
288,0.934447983846
289,0.932493961865
290,0.92994920217
291,0.931161564125
292,0.897069931308
293,0.941814694229
294,0.90057129857
295,0.949769374841
296,0.94511270586
297,0.7260559038
298,0.70464712598
299,0.727086373904
300,0.694461931157
301,0.781204278202
302,0.704964897522
303,0.739673848697
304,0.689852661693
305,0.71507210573
306,0.779517557645
307,0.765530446063
308,0.743875710957
309,0.750849164935
310,0.688534786962
311,0.79298876812
312,0.704687956649
313,0.705661506409
314,0.75397984655
315,0.780425732942
316,0.748727379851
317,0.766268010222
318,0.696772038623
319,0.721838259985
320,0.729390744315
321,0.795205274867
322,0.754747708044
323,0.758352050861
324,0.813763604356
325,0.824397940118
326,0.7966476534
327,0.774799626921
328,0.788313100377
329,0.813017176675
330,0.786527447882
331,0.747283075154
332,0.724240468481
333,0.762293555507
334,0.796468129994
335,0.749790951886
336,0.815777906089
337,0.714223780505
338,0.865272944875
339,0.716606406745
340,0.762376690947
341,0.927709213457
342,0.723746270605
343,0.765307836382
344,0.708463237384
345,0.844085444486
346,0.807972923726
347,0.805735117043
348,0.743456751822
349,0.81287030603
350,0.769752379316
351,0.713817566663
352,0.797001943576
353,0.768555314139
354,0.762130674192
355,0.821044890583
356,0.728307293318
357,0.772009780248
358,0.743481251418
359,0.740467167804
360,0.700453278157
361,0.812677793788
362,0.801282220974
363,0.730028240869
364,0.7821156391
365,0.689343873008
366,0.775356054007
367,0.756248937837
368,0.735401916888
369,0.682743333183
370,0.714709215262
371,0.770119873802
372,0.837991401338
373,0.735955299684
374,0.83297911179
375,0.734292561557
376,0.821448641789
377,0.781447562876
378,0.824906663981
379,0.784696023114
380,0.755840774535
381,0.748373995088
382,0.839285922202
383,0.739701464781
384,0.758538724065
385,0.724547318348
386,0.814158603925
387,0.693569952979
388,0.783180283089
389,0.849012009488
390,0.599052328068
391,0.758669945792
392,0.724494383901
393,0.793132073587
394,0.743907153707
395,0.763423557907
396,0.807694376726
397,0.809492097017
398,0.791132411314
399,0.82774726238
400,0.754257804142
401,0.97443085395
402,0.79086557815
403,0.747727378375
404,0.761486685486
405,0.793081201759
406,0.760986732656
407,0.794417389672
408,0.792143626944
409,0.79693323796
410,0.786902853839
411,0.812943701491
412,0.815262487649
413,0.76199169769
414,0.760319980897
415,0.81208949917
416,0.715843545103
417,0.72494453888
418,0.663369189854
419,0.654434967116
420,0.676523086764
421,0.594191742121
422,0.641197091295
423,0.599246191552
424,0.677073455786
425,0.716896291848
426,0.79143864124
427,0.693732628682
428,0.679005588123
429,0.727297154001
430,0.652624959312
431,0.696639958197
432,0.717033817409
433,0.632469960268
434,0.635468804399
435,0.724120531869
436,0.806932352776
437,0.722947206188
438,0.679959156581
439,0.661115215924
440,0.642123457054
441,0.71576855375
442,0.694076391248
443,0.682715447133
444,0.665477557766
445,0.670523577159
446,0.799500465156
447,0.682320388727
448,0.717053635518
449,0.806566761985
450,0.651304710787
451,0.877065921574
452,0.6623233231
453,0.807346656824
454,0.606749570825
455,0.64194461713
456,0.753443089299
457,0.624192815572
458,0.699921339166
459,0.701370402698
460,0.674186099357
461,0.65573514464
462,0.647976579573
463,0.613191489868
464,0.625833580374
465,0.662222445662
466,0.641609527003
467,0.659646596473
468,0.68432476771
469,0.654100767031
470,0.692817788206
471,0.724806620754
472,0.683944444152
473,0.718384799668
474,0.658107019328
475,0.710610840228
476,0.678024689509
477,0.744403244298
478,0.0724030140018
479,0.710121395199
480,0.647230463318
481,0.140126044552
482,0.708344938512
483,0.729981647076
484,0.661225455952
485,0.675405243253
486,0.674000317112
487,0.679989877368
488,0.682845838935
489,0.712169694025
490,0.67336420412
491,0.67311274263
492,0.735521273769
493,0.695780311913
494,0.643382427326
495,0.64483278202
496,0.688055807648
497,0.749035373367
498,0.639456991091
499,0.668866565791
500,0.734273283117
501,0.690398794893
502,0.60320984208
503,0.69686024705
504,0.670621847155
505,0.658138821066
506,0.710129798727
507,0.683007050417
508,0.648023965561
509,0.733618886716
510,0.688644770076
511,0.627556196497
512,0.646792774886
513,0.69681443575
514,0.706005564549
515,0.652839561766
516,0.676285676906
517,0.675178030303
518,0.689640272901
519,0.656096419922
520,0.594574557074
521,0.688526554123
522,0.647313848806
523,0.628431669254
524,0.686706774304
525,0.631057894932
526,0.67067449751
527,0.673243610359
528,0.700360983884
529,0.693594986069
530,0.713714902182
531,0.69349668775
532,0.710395807931
533,0.71657771979
534,0.693215920512
535,0.71743250145
536,0.630965749352
537,0.634415505597
538,0.640122866574
539,0.662851591551
540,0.666709060119
541,0.688122615265
542,0.67192359373
543,0.673376578771
544,0.671911712716
545,0.620434776274
546,0.669571630939
547,0.868323582096
548,0.671286739956
549,0.656815616792
550,0.973883839625
551,0.642684101858
552,0.698372390924
553,0.659568659636
554,0.71040267473
555,0.748373695522
556,0.455412693653
557,0.756252955984
558,0.790376690572
559,0.679095580012
560,0.72903900402
561,0.76035110863
562,0.720895735065
563,0.787781568196
564,0.728513604047
565,0.751762199682
566,0.722637578466
567,0.713251975453
568,0.726237052696
569,0.794754489339
570,0.827993762691
571,0.809204171459
572,0.775880449028
573,0.768480462331
574,0.776299147764
575,0.781994007934
576,0.757623513756
577,0.766198494789
578,0.840992284438
579,0.767532020419
580,0.82157037864
581,0.839674921954
582,0.838328464879
583,0.832944452737
584,0.832992959849
585,0.794860181786
586,0.803180771425
587,0.744468210678
588,0.736362734407
589,0.770322142071
590,0.802645757463
591,0.802141741343
592,0.746293908831
593,0.700081364221
594,0.785791476818
595,0.716596130689
596,0.817814155889
597,0.77783951351
598,0.745522678777
599,0.797821668579
600,0.770861041814
601,0.728206819485
602,
603,0.753869601848
604,0.730025173715
605,0.789601246274
606,0.712839432267
607,0.761245495013
608,0.783002371589
609,0.746250094074
610,0.766420918877
611,0.772415163319
612,0.774531884169
613,0.811745041062
614,0.809039080223
615,0.809790389116
616,0.75354950526
617,0.772006818912
618,0.157872685794
619,0.882203770419
620,0.916800895825
621,0.920854372335
622,0.903378023127
623,0.893570174427
624,0.916637638798
625,0.916660823055
626,0.906161219269
627,0.759664274173
628,0.787381979873
629,0.734870336156
630,0.712213400873
631,0.770692591122
632,0.758764849874
633,0.771420717283
634,0.808894964597
635,0.772480456576
636,0.809387692095
637,0.800807353461
638,0.829828512037
639,0.8182146
640,0.840483443117
641,0.774716401
642,0.837152362047
643,0.785027763749
644,0.776373108461
645,0.796636419812
646,0.776869514408
647,0.6492142386
648,0.832313141792
649,0.842499699963
650,0.808454107239
651,0.821219687431
652,0.852995050283
653,0.815595529654
654,0.799372208582
655,0.832075588765
656,0.803517154347
657,0.841850059654
658,0.796163697727
659,0.746563112959
660,0.786026709438
661,0.747213335665
662,0.711019277867
663,0.791780251779
664,0.776371498882
665,0.828724199423
666,0.771686734047
667,0.787174453077
668,0.81655808748
669,0.780025332798
670,0.765377201107
671,0.712124511209
672,0.765345250859
673,0.773528746031
674,0.796933542185
675,0.718315496766
676,0.42215184355
677,0.805545364969
678,0.790239044456
679,0.820209925499
680,0.69991713708
681,0.726182390627
682,0.747205608933
683,0.932039695814
684,0.787582195501
685,0.748044509254
686,0.803678542891
687,0.763210790897
688,0.77337111925
689,0.971320292689
690,0.780841185535
691,0.733800423846
692,0.726862492891
693,0.721271523295
694,0.763415982998
695,0.798492511057
696,0.758926774973
697,0.747006689885
698,0.740815819667
699,0.844340662289
700,0.778380171384
701,0.787506331721
702,0.751990416396
703,0.737957988491
704,0.633064329327
705,0.711285774084
706,0.765255671568
707,0.812723771837
708,0.805114072908
709,0.718896307962
710,0.788707483098
711,0.798947486616
712,0.793391786226
713,0.767188470562
714,0.71620174685
715,0.777818344904
716,0.805402375304
717,0.772739066276
718,0.727972297198
719,0.777962732943
720,0.780455807639
721,0.766282967362
722,0.753253358933
723,0.961591237225
724,0.790180974459
725,0.83025328333
726,0.854262722055
727,0.787994058012
728,0.830015939637
729,0.8293735159
730,0.87431076488
731,0.832365085849
732,0.755787416207
733,0.722944163991
734,0.764222446382
735,0.780376210492
736,0.809128254868
737,0.792104365949
738,0.79126283027
739,0.806873543228
740,0.814573082098
741,0.740410138907
742,0.815078150859
743,0.778376713332
744,0.761484555367
745,0.793052418206
746,0.75954887442
747,0.850607111785
748,0.803662650169
749,0.781745900547
750,0.77319793163
751,0.789715236463
752,0.73678328516
753,0.967799476107
754,0.96867389283
755,0.954734596125
756,0.915374909114
757,0.938641540043
758,0.907588408576
759,0.897514068263
760,0.903381789106
761,0.732865154992
762,0.747195973495
763,-0.147888727005
764,0.705792742489
765,0.765872527435
766,0.824106409633
767,0.711652442177
768,0.731686276644
769,0.732183074539
770,0.817069239701
771,0.763903602294
772,0.809371480337
773,0.748488840074
774,0.733660993773
775,0.785149320483
776,0.817466278865
777,0.792913565359
778,0.769480705602
779,0.803568440218
780,0.826171578804
781,0.793561373366
782,0.762792652265
783,0.804919226801
784,0.796298392871
785,0.706717096364
786,0.762812066761
787,0.768719182595
788,0.749602471783
789,0.811179652979
790,0.823481863588
791,0.192377217597
792,0.77894925344
793,0.784814439294
794,0.902703997883
795,0.707080362386
796,0.797063855111
797,0.73514581135
798,0.814774839057
799,0.727705164896
800,-0.60557545759
801,0.777496225917
802,0.751943941409
803,0.833007326868
804,0.821977116783
805,0.811499546004
806,0.779032625329
807,0.849427837475
808,0.821271277663
809,0.843127192271
810,0.866564336223
811,0.852862299107
812,0.819383283875
813,0.78408815751
814,0.798839971044
815,0.743704335916
816,0.806080203481
817,0.722666541803
818,0.768303796058
819,0.800562111549
820,0.752397129982
821,0.760902697539
822,0.799644824162
823,0.921338111054
824,0.812064118022
825,0.774078142292
826,0.77313489875
827,0.774128707801
828,0.743249820973
829,0.745163085749
830,0.94085221571
831,0.950998981114
832,0.962442932015
833,0.97172885334
834,0.959615066796
835,0.962049509007
836,0.958819783837
837,0.953830288806
838,0.956563675184
839,0.965218405997
840,0.959724217815
841,0.955869461589
842,0.961235509272
843,0.953736794371
844,0.965995445217
845,0.960293448624
846,0.959859186482
847,0.969896086223
848,0.963143313976
849,0.964089276889
850,0.955022829221
851,-0.499512786708
852,0.956066621962
853,0.944847004461
854,0.961286921554
855,0.966716420484
856,0.976282452314
857,0.959498112606
858,0.967559438751
859,0.962282112442
860,0.948499734586
861,0.954465317439
862,0.950821425209
863,0.949574180159
864,0.951893200643
865,0.943048167185
866,0.95176681783
867,0.95169880569
868,0.9445573833
869,0.950026491973
870,0.965760061193
871,0.949589631549
872,0.947851426148
873,0.938879416301
874,0.933595408201
875,0.946108694308
876,0.955242672434
877,0.938461640787
878,0.943952696059
879,0.975380951935
880,0.950286789974
881,0.954019396459
882,0.946422689178
883,0.937675138071
884,0.938073588699
885,0.943835981863
886,0.932256414376
887,0.952549434965
888,0.933424109458
889,0.942995097035
890,0.939366627507
891,0.932399021162
892,0.941914881049
893,0.93265955078
894,0.956039304372
895,0.94473816644
896,0.91650374916
897,0.890998768509
898,0.935698702385
899,0.923454670043
900,0.938089617421
901,0.949484072233
902,0.912198457505
903,0.944065856576
904,0.935063355955
905,0.923929800981
906,0.934199505183
907,0.688415561719
908,0.77083151264
909,0.695953908999
910,0.760705629849
911,0.848919156382
912,0.735418842709
913,0.756658172687
914,0.759094046184
915,0.71642663902
916,0.717621437382
917,0.690299912215
918,0.745670486241
919,0.71871477352
920,0.736492137933
921,0.711141069509
922,0.724643926878
923,0.74268781818
924,0.754514997485
925,0.726698138322
926,0.754572361087
927,0.788751351681
928,0.724312894229
929,0.786746307133
930,
931,0.734463419512
932,0.746980069637
933,0.709520346541
934,0.75689152042
935,0.765443543611
936,0.715777320737
937,0.752660878849
938,0.736296801639
939,0.728990425328
940,0.702410737911
941,0.780920664163
942,0.699133010512
943,-0.321475915901
944,0.751112803963
945,0.695140738703
946,0.779208159062
947,0.704613966949
948,0.751779513074
949,-0.200815576506
950,0.797070309033
951,0.734726228204
952,0.698461243148
953,0.731226815105
954,0.717263069092
955,0.778268254238
956,0.85594647185
957,0.786232339676
958,0.805175588055
959,0.84557816116
960,0.732081524855
961,0.727171283616
962,0.735966636669
963,0.721967418615
964,0.757774898944
965,0.923462974918
966,0.843352367965
967,0.720944468194
968,0.743550185213
969,0.778705131866
970,0.797734323549
971,0.834236668286
972,0.83627727773
973,0.759302029543
974,0.766662510281
975,0.754291450451
976,0.791239640752
977,0.788168393173
978,0.792282138066
979,0.776188561657
980,0.827134946245
981,0.786994340758
982,0.708878756246
983,0.947455792025
984,0.756900303023
985,0.770530056029
986,0.939145822908
987,0.701027613491
988,0.737139824776
989,0.779363942014
990,0.764268123261
991,0.784275303574
992,0.785937358769
993,0.964390423964
994,0.73216046623
995,0.888118517775
996,0.759253029965
997,0.645420215603
998,0.711006620401
999,0.759933490972
1000,0.714617419525
1001,0.785339159851
1002,0.727387514775
1003,0.755602262925
1004,0.724859189033
1005,0.794963513232
1006,0.893435900888
1007,0.789743386479
1008,0.729833543028
1009,0.727350073452
1010,0.732295794996
1011,0.768049144697
1012,0.739758859734
1013,0.768583706782
1014,0.765544851667
1015,0.696474412975
1016,0.812662275582
1017,0.781740830374
1018,0.808851144718
1019,0.754262296198
1020,0.750587120057
1021,0.779245115504
1022,0.807519898996
1023,0.754857952844
1024,0.77245487245
1025,0.768305885715
1026,0.752277819776
1027,0.740631765135
1028,0.706395565809
1029,0.862069241671
1030,0.737406470486
1031,0.776016381304
1032,0.809205310657
1033,0.766544224217
1034,0.767351222438
1035,0.717414223724
1036,0.885003512274
1037,0.698842863591
1038,0.768314916541
1039,0.723030194342
1040,0.829114373433
1041,0.687856695441
1042,0.739678675799
1043,0.692407523327
1044,0.77937862838
1045,0.775626666897
1046,0.745096626059
1047,0.751125955667
1048,0.730534465523
1049,0.742440055446
1050,0.775533973982
1051,0.787492622349
1052,0.775038359271
1053,0.771976171846
1054,0.768085802848
1055,0.71012702204
1056,0.72064244748
1057,0.721380105064
1058,0.819504071117
1059,0.787396607796
1060,0.741625078403
1061,0.728519815438
1062,0.749317586556
1063,0.779161772668
1064,0.756574529602
1065,0.729511535179
1066,0.777523123988
1067,0.763864489788
1068,0.808862687921
1069,-0.0614584795254
1070,0.773997413086
1071,0.699512553524
1072,0.789787978432
1073,0.770675340058
1074,0.739008528232
1075,0.969314487639
1076,0.761138116493
1077,0.721410885529
1078,0.660178110912
1079,0.955369117029
1080,0.750413083654
1081,0.69925135933
1082,0.740450077253
1083,0.716787149477
1084,0.786038201984
1085,0.793073245129
1086,0.768316405353
1087,0.731353028035
1088,0.802370477887
1089,0.764685497066
1090,0.769693747113
1091,0.73273786194
1092,0.701451199541
1093,0.845038151315
1094,0.744341609378
1095,0.740656488192
1096,0.954397569851
1097,0.777874843336
1098,0.804800401538
1099,0.766610450555
1100,0.749671473707
1101,0.673629011686
1102,0.782282215001
1103,0.763865029505
1104,0.746150555505
1105,0.712450839909
1106,0.791937357775
1107,0.885138795323
1108,0.754606447373
1109,0.74058827172
1110,0.784231238379
1111,0.732779480634
1112,0.705206692573
1113,0.290058162495
1114,0.764344908024
1115,0.765918179061
1116,0.686259830823
1117,0.735432849885
1118,0.773255066705
1119,0.735953575013
1120,0.70490858518
1121,0.849532597535
1122,0.755620833742
1123,0.775286439187
1124,0.838433958341
1125,0.807680045059
1126,0.735122510658
1127,0.760480845243
1128,0.792328588148
1129,0.837515248987
1130,0.772110474926
1131,0.767058161611
1132,0.798127741222
1133,0.690318960731
1134,0.790418154483
1135,0.770975510238
1136,0.834706881552
1137,0.871847406577
1138,0.802071513346
1139,0.854398630251
1140,0.730143911566
1141,0.851240967712
1142,0.782370562645
1143,0.80723323907
1144,0.804913609429
1145,0.765934969613
1146,0.820230095158
1147,0.736784916751
1148,0.812654822334
1149,0.803592271885
1150,0.757526414722
1151,0.798135988836
1152,0.746511606327
1153,0.791289780229
1154,0.737347877832
1155,0.764906996981
1156,0.787470827442
1157,0.697593414059
1158,0.782654836765
1159,0.697517176023
1160,0.819494918867
1161,0.778672640342
1162,0.828264156422
1163,0.812240451726
1164,0.747268325335
1165,0.777460828228
1166,0.779604922527
1167,0.82840080141
1168,0.783503156493
1169,0.74056375728
1170,0.752365947491
1171,0.78193476502
1172,0.723375230812
1173,0.734756455164
1174,0.777695719787
1175,0.8029667439
1176,0.791061488308
1177,0.813624951428
1178,0.809373466078
1179,0.76742944325
1180,0.765406207
1181,0.775238369946
1182,0.848020747263
1183,0.785676569291
1184,0.752080512763
1185,0.776357941587
1186,0.800224303815
1187,0.776537730838
1188,0.78688283456
1189,0.749967989444
1190,0.780634697547
1191,0.835925209174
1192,0.795736968027
1193,0.824463205324
1194,0.837169163928
1195,0.788605395505
1196,0.783488414715
1197,0.788344911136
1198,0.868695981481
1199,0.804808075962
1200,0.797546852955
1201,0.821828460234
1202,0.811810034336
1203,0.829272546799
1204,0.772596326482
1205,0.741470143029
1206,0.739264140187
1207,0.777480064816
1208,0.759990721876
1209,0.828574614013
1210,0.742863782515
1211,0.771011490695
1212,0.860090501237
1213,0.799917673373
1214,0.791726858311
1215,0.855451157215
1216,0.809500077845
1217,0.757406805642
1218,0.781667701017
1219,0.780390301467
1220,0.796203157941
1221,0.768066083741
1222,0.794068808902
1223,0.787307646924
1224,0.79946855835
1225,0.777727904242
1226,0.809072382286
1227,0.848487130311
1228,0.726934265034
1229,0.815132769635
1230,0.743600285635
1231,0.73850790396
1232,0.805885304028
1233,0.767572045452
1234,0.745855998581
1235,0.808470160332
1236,0.863422272799
1237,0.73542556405
1238,0.749424560756
1239,0.819021825251
1240,0.668496947452
1241,0.762221134461
1242,0.730778625659
1243,0.801978751762
1244,0.762942484451
1245,0.76663095703
1246,0.751413336232
1247,0.70219554294
1248,0.706172792953
1249,0.72071944178
1250,0.786983216949
1251,0.791930809124
1252,0.756209908206
1253,0.794556391839
1254,0.753201900078
1255,0.747081178113
1256,0.794713331898
1257,0.806514705741
1258,0.815987928631
1259,0.797532983804
1260,0.823356384959
1261,0.795943383238
1262,0.801807824159
1263,0.76329668584
1264,0.754435725665
1265,0.758591102568
1266,0.74950154251
1267,0.759861541083
1268,0.768176286936
1269,0.72724554246
1270,0.787493447257
1271,0.815459293979
1272,0.799689210229
1273,0.737180718405
1274,0.782848150491
1275,0.737740495008
1276,0.689750636871
1277,0.761356918642
1278,0.737826193899
1279,0.77977143089
1280,0.794620109966
1281,0.756515897915
1282,0.790955275416
1283,0.749856599829
1284,0.803298543775
1285,0.81037709019
1286,0.83875123649
1287,0.727513583659
1288,0.738273471538
1289,0.740245437697
1290,0.791148431177
1291,0.792805852971
1292,0.749355335252
1293,0.763610091827
1294,0.686441437443
1295,0.729758130771
1296,0.743746785566
1297,0.794820038461
1298,0.766531244479
1299,0.816864539013
1300,0.782098327903
1301,0.774312174497
1302,0.78762646173
1303,0.830148082897
1304,0.753013026582
1305,0.804822507299
1306,0.778735659776
1307,0.823491929356
1308,0.832559693949
1309,0.778745966397
1310,0.792290114533
1311,0.782555129597
1312,0.815906273995
1313,0.814049321509
